-9.6544969,1.9774589,1.6603706
-9.7244097,1.7980302,1.6720590
-9.7860625,1.6081676,1.6577607
-9.8196158,1.4085582,1.6161814
-9.8135384,1.2084923,1.6102288
-9.7619191,1.0169189,1.6047234
-9.6652587,0.8438181,1.6139841
-9.5288793,0.7002284,1.6470265
-9.3618179,0.5927169,1.7240721
-9.1775280,0.5218446,1.8136860
-8.9823320,0.4820306,1.9122344
-8.7832417,0.4685166,2.0211499
-8.5850828,0.4763851,2.1507268
-8.3869574,0.5015433,2.3002187
-8.1916144,0.5396785,2.4903207
-7.9974211,0.5864276,2.6878333
-7.8055520,0.6369343,2.8858667
-7.6126066,0.6879336,3.0609027
-7.4197825,0.7365027,3.0957438
-7.2267820,0.7812406,3.0172267
-7.0317653,0.8219164,2.8529117
-6.8362659,0.8578383,2.6781934
-6.6399640,0.8884147,2.4935871
-6.4425358,0.9125694,2.2922297
-6.2444983,0.9286222,2.0725617
-6.0459870,0.9338660,1.8418516
-5.8474227,0.9234886,1.6009708
-5.6548761,0.8908319,1.5767746
-5.4661481,0.8256845,1.6580833
-5.2910468,0.7336172,1.8936299
-5.1175513,0.6242482,1.9149405
-4.9495781,0.5165437,1.7227788
-4.7703333,0.4216473,1.7816229
-4.5896514,0.3523909,1.9525832
-4.3971952,0.3010433,2.0996026
-4.2002749,0.2713641,2.2437658
-4.0026476,0.2645467,2.3951810
-3.8059007,0.2805829,2.5702399
-3.6115873,0.3174541,2.7815791
-3.4195304,0.3687728,3.0119409
-3.2281037,0.4255678,3.2211253
-3.0368386,0.4798623,3.3773787
-2.8444862,0.5276120,3.5005623
-2.6496838,0.5674823,3.6064544
-2.4525310,0.5990243,3.7002196
-2.2552621,0.6221614,3.7834131
-2.0577353,0.6375824,3.8603160
-1.8582828,0.6461422,3.9338306
-1.6597037,0.6486068,4.0036568
-1.4615323,0.6460427,4.0731782
-1.2607937,0.6392932,4.1426788
-1.0641728,0.6295598,4.2208093
-0.8645808,0.6176584,4.2587074
-0.6667477,0.6049976,4.1909902
-0.4677916,0.5925786,4.1165724
-0.2691488,0.5815246,4.0339499
-0.0702325,0.5726923,3.9544526
0.1288199,0.5666295,3.8775849
0.3279676,0.5636017,3.8011289
0.5270594,0.5637256,3.7249808
0.7263636,0.5670219,3.6435774
0.9252684,0.5734506,3.5580241
1.1244885,0.5829875,3.4643503
1.3230597,0.5956571,3.3635139
1.5219326,0.6117151,3.2572491
1.7198516,0.6312048,3.1459937
1.9182784,0.6543843,3.0240577
2.1147637,0.6810702,2.8937808
2.3129933,0.7119321,2.7462498
2.5062679,0.7459740,2.5908742
2.7047863,0.7852022,2.4047003
2.8982077,0.8280497,2.2059775
3.0894166,0.8754138,1.9860389
3.2833708,0.9295502,1.7592729
3.4721797,0.9935335,1.5775048
3.6513129,1.0678785,1.3982079
3.8351662,1.1367737,1.1377142
4.0032542,1.2501203,1.0080662
4.0683469,1.4277895,1.0957442
4.0057459,1.6171757,1.2969548
3.8923081,1.7787475,1.5116783
3.7537907,1.9221364,1.7372180
3.6028572,2.0503085,2.0235542
3.4456719,2.1701888,2.2717298
3.2836426,2.2859560,2.4859517
3.1172600,2.3984375,2.6718230
2.9508596,2.5047322,2.8313621
2.7803283,2.6077940,2.9818736
2.6067199,2.7072120,3.1242849
2.4326246,2.8018876,3.2552747
2.2553695,2.8936219,3.3827835
2.0770100,2.9816008,3.5035421
1.8968313,3.0664185,3.6199130
1.7153086,3.1480197,3.7333219
1.5323535,3.2265726,3.8410598
1.3483308,3.3020045,3.9468695
1.1629386,3.3744795,4.0477522
0.9764481,3.4438856,4.1448750
0.7891292,3.5100933,4.2386735
0.6002391,3.5732942,4.3255500
0.4107832,3.6330732,4.4095833
0.2199946,3.6895995,4.4872463
0.0283721,3.7426550,4.5605447
-0.1641391,3.7922127,4.6307243
-0.3575739,3.8382541,4.6946922
-0.5517907,3.8807346,4.7565433
-0.7468429,3.9196707,4.8147257
-0.9422809,3.9549982,4.8696194
-1.1390195,3.9869037,4.9229046
-1.3353297,4.0151611,4.9725096
-1.5327306,4.0400577,5.0208893
-1.7305469,4.0615660,5.0673349
-1.9281945,4.0797222,5.1121686
-2.1273918,4.0947650,5.1562601
-2.3249689,4.1065768,5.1990205
-2.5244433,4.1154960,5.2416725
-2.7225618,4.1214948,5.2841777
-2.9218738,4.1247750,5.3205554
-3.1205108,4.1255009,5.3442316
-3.3195987,4.1240199,5.3179540
-3.5184737,4.1206231,5.2302651
-3.7173652,4.1155308,5.1424117
-3.9162780,4.1088102,5.0544118
-4.1150211,4.1004067,4.9660193
-4.3138098,4.0902695,4.8773315
-4.5124102,4.0783871,4.7879263
-4.7109544,4.0647172,4.6980028
-4.9093689,4.0492179,4.6070040
-5.1075804,4.0318449,4.5151811
-5.3057145,4.0125297,4.4219193
-5.5035200,3.9912319,4.3274161
-5.7012368,3.9678500,4.2311009
-5.8985522,3.9423352,4.1329951
-6.0956872,3.9145616,4.0326479
-6.2923839,3.8844544,3.9298316
-6.4887630,3.8518694,3.8241782
-6.6846236,3.8166964,3.7152914
-6.8800766,3.7787509,3.6025932
-7.0747334,3.7379243,3.4859263
-7.2690956,3.6938926,3.3637108
-7.4619432,3.6466935,3.2370635
-7.6550211,3.5955960,3.1016942
-7.8450895,3.5411550,2.9621816
-8.0365764,3.4816756,2.8082420
-8.2236886,3.4184350,2.6492196
-8.4115034,3.3491034,2.4720371
-8.5960862,3.2743981,2.2849692
-8.7755353,3.1931736,2.0878590
-8.9535065,3.0997394,1.9278972
-9.1222572,2.9940215,1.7821730
-9.2771473,2.8714125,1.6700281
-9.4100655,2.7255758,1.6502211
